0.7043,0.04615,0.02214,2.252,0.008699,0.01505
0.8186,0.04089,-0.006853,2.263,0.01341,0.01151
0.668,0.1054,-0.06795,2.263,0.03058,0.01161
1.074,0.05572,0.2181,2.26,0.01323,0.03066
1.474,-0.1687,0.06539,2.255,0.02212,0.02402
1.439,0.06201,-0.04903,2.258,0.02989,0.02619
1.353,-0.05147,-0.1473,2.257,0.02314,0.02958
0.7904,-0.1241,0.01429,2.267,0.009102,0.0172
0.5913,0.003556,-0.003233,2.289,0.01356,0.0123
0.6533,-0.03075,0.1225,2.301,0.01076,0.01356
1.038,0.06072,0.1756,2.274,0.02724,0.01899
0.7739,0.06755,0.07747,2.286,0.01994,0.01128
0.9659,0.03347,0.07769,2.303,0.02532,0.01262
1.121,-0.1902,0.009103,2.303,0.03515,0.01669
0.6711,-0.09251,0.09132,2.276,0.007388,0.02594
0.8463,-0.03351,0.07692,2.283,0.0129,0.02032
0.9882,-0.3171,-0.1415,2.29,0.01485,0.01915
0.7317,-0.07175,-0.0154,2.297,0.007768,0.03441
1.015,0.13,0.1246,2.298,0.01809,0.03029
1.194,-0.1941,-0.01738,2.275,0.03653,0.01976
1.635,0.01065,-0.1139,2.27,0.03164,0.03139
1.594,-0.1535,0.09382,2.286,0.03128,0.03682
1.412,-0.07851,-0.1045,2.302,0.02463,0.02371
1.249,-0.09613,-0.02682,2.305,0.02385,0.03169
1.473,-0.1825,0.1577,2.287,0.03338,0.02921
1.078,-0.09129,-0.01111,2.254,0.04647,0.01752
0.9259,-0.07514,0.01977,2.259,0.05089,0.01299
0.8785,-0.3731,0.1198,2.262,0.05509,0.01731
0.9326,-0.4624,-0.033,2.26,0.07363,0.01187
1.365,-0.2542,0.03991,2.255,0.04095,0.02287
1.239,-0.2136,-0.06865,2.264,0.05721,0.02096
1.3,-0.2874,0.1225,2.257,0.05948,0.02384
1.618,-0.325,0.1778,2.261,0.0609,0.03334
0.9291,-0.09648,-0.1301,2.286,0.04214,0.01252
0.9203,-0.2134,0.01204,2.268,0.05361,0.01388
0.8816,-0.1799,-0.2574,2.29,0.04933,0.01131
1.158,-0.2551,0.2058,2.27,0.06173,0.01857
1.078,-0.141,-0.1769,2.267,0.06832,0.01741
1.001,-0.09392,0.3662,2.294,0.06344,0.01925
1.679,-0.03694,0.04886,2.269,0.04499,0.02749
1.475,-0.1706,0.07719,2.275,0.05067,0.02717
1.466,-0.1889,0.118,2.284,0.05726,0.02534
1.859,-0.148,-0.05993,2.281,0.04026,0.03564
1.247,-0.1183,-0.1625,2.29,0.04587,0.01932
1.708,-0.1397,-0.103,2.289,0.04024,0.03135
1.769,-0.1414,-0.09414,2.303,0.05047,0.03785
1.21,-0.3027,0.02338,2.274,0.06585,0.02115
1.76,-0.1002,0.0571,2.274,0.05825,0.03745
1.325,-0.249,-0.05207,2.287,0.06626,0.02601
1.287,-0.2685,0.03619,2.298,0.06964,0.02805
1.277,-0.178,0.0505,2.304,0.07125,0.02412
1.655,-0.168,0.2078,2.289,0.05891,0.03686
1.506,-0.2343,-0.002968,2.294,0.06325,0.03089
1.465,-0.2034,0.02862,2.253,0.01526,0.04616
1.141,-0.2967,0.03793,2.261,0.01073,0.0562
1.938,-0.1239,0.1069,2.267,0.03121,0.04786
1.968,-0.1085,0.07799,2.267,0.0378,0.05517
1.332,0.03383,0.04706,2.252,0.01208,0.06752
1.222,0.1846,0.3843,2.26,0.01321,0.06841
1.909,-0.1676,0.1477,2.254,0.03717,0.06019
1.97,-0.001573,0.1642,2.261,0.02622,0.07268
1.971,-0.105,0.1218,2.266,0.02621,0.07304
1.846,-0.1144,0.09054,2.267,0.03429,0.07391
0.864,0.0948,0.3798,2.278,0.007675,0.05699
0.6838,0.3363,0.1929,2.278,0.009968,0.05456
1.07,-0.02958,0.38,2.289,0.01287,0.0397
1.135,0.01209,0.2521,2.289,0.01243,0.04424
1.194,-0.1339,0.2908,2.291,0.008103,0.05004
1.461,0.2242,0.1475,2.3,0.01622,0.0516
1.868,-0.07472,0.1305,2.27,0.0249,0.04727
1.779,-0.09712,0.04126,2.273,0.03634,0.04541
1.84,0.03933,0.0127,2.275,0.03395,0.04301
1.803,-0.1836,0.278,2.279,0.02513,0.0573
2.128,0.02653,-0.0145,2.3,0.02739,0.04546
1.749,0.009406,0.1109,2.298,0.03503,0.04349
1.74,0.08154,0.2279,2.302,0.02165,0.05172
1.967,0.005795,0.1633,2.3,0.02916,0.05571
1.021,-0.0613,0.06815,2.269,0.01166,0.06438
1.129,-0.1849,0.1877,2.273,0.01212,0.07415
0.8031,0.1307,0.1054,2.296,0.007789,0.07265
1.522,0.05563,0.2652,2.276,0.02081,0.06172
1.959,-0.04313,0.04138,2.279,0.03644,0.05876
1.884,0.0078,0.03932,2.284,0.02484,0.07144
1.905,-0.1105,0.1636,2.281,0.02974,0.07305
1.871,-0.08135,0.1514,2.304,0.02866,0.06481
1.75,-0.1811,0.2838,2.299,0.02141,0.06984
1.94,-0.01218,0.1004,2.301,0.03352,0.07059
1.874,0.01908,0.191,2.254,0.04164,0.0387
1.881,-0.1842,0.2239,2.253,0.04403,0.04107
2.022,-0.04716,0.1367,2.25,0.04156,0.05655
1.944,-0.09474,0.06942,2.264,0.05228,0.04851
